Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Northeastern,Student,2501,2
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Central,Corporate Employee,2454,8
0.0,,Male,,,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,4.46,136.0,5.04,1.0,10.0,57.0,1.0,4.0,79.0,1.0,7.0,11163.95,11160.68,22.0,Southern,Unemployed,3854,4
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,10.22,280.0,9.33,1.0,19.0,114.0,1.0,9.0,166.0,1.0,11.0,42274.0,42464.25,27.0,Central,Corporate Employee,3982,2
0.0,0.0,Male,high school,single,4.0,4.0,2.0,0.0,5.0,0.0,0.0,2.0,5276.32,24.0,1.71,1.0,3.0,2.0,1.0,1.0,22.0,1.0,3.0,9141.0,7954.93,25.0,Central,Student,2187,2
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Western,Corporate Employee,151,2
0.0,1.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,180467.85,69.0,3.0,1.0,10.0,16.0,1.0,4.0,53.0,1.0,10.0,348122.0,312832.55,42.0,Central,Corporate Employee,2853,3
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Eastern,Corporate Employee,4271,2
0.0,0.0,Female,others,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Entrepreneur,1813,0
0.0,0.0,Female,bachelor's degree,single,8.0,8.0,4.0,4.0,5.0,2.0,0.0,3.0,7713.74,83.0,3.77,1.0,17.0,29.0,1.0,4.0,54.0,1.0,13.0,99727.03,92436.8,28.0,Central,Corporate Employee,684,3
0.0,,Male,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,2200.36,142.0,4.9,1.0,11.0,24.0,1.0,3.0,118.0,1.0,8.0,39472.25,37341.92,23.0,Central,Corporate Employee,1785,4
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,7666.81,45.0,2.37,1.0,11.0,5.0,1.0,1.0,40.0,1.0,10.0,30380.0,38239.34,42.0,Central,Corporate Employee,3918,3
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,16363.84,119.0,4.25,1.0,9.0,22.0,1.0,4.0,97.0,1.0,9.0,52780.0,63417.0,28.0,Northeastern,Corporate Employee,1351,1
0.0,0.0,Female,others,married - registered,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,7670.32,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6568.0,6568.0,43.0,Central,Entrepreneur,539,0
0.0,0.0,Female,bachelor's degree,married - registered,8.0,7.0,4.0,6.0,1.0,0.0,0.0,2.0,14.9,35.0,2.69,1.0,7.0,15.0,1.0,4.0,20.0,1.0,6.0,418520.0,419581.89,48.0,Central,Entrepreneur,298,0
1.0,0.0,Female,high school,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,1085.15,23.0,1.53,1.0,4.0,4.0,1.0,2.0,19.0,1.0,2.0,14000.0,22883.96,59.0,Central,Unemployed,1214,5
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,8321.44,53.0,2.21,1.0,6.0,12.0,1.0,2.0,41.0,1.0,4.0,12900.0,11694.58,28.0,Central,Corporate Employee,3033,4
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Eastern,Entrepreneur,3672,0
0.0,0.0,Female,master's degree,married - registered,4.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,11454.39,7.0,1.4,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,24139.26,13054.25,36.0,Eastern,Professional,3525,3
0.0,4.0,Female,bachelor's degree,married,10.0,10.0,10.0,2.0,6.0,1.0,0.0,2.0,3704709.76,94.0,3.62,1.0,12.0,21.0,1.0,2.0,73.0,1.0,10.0,202504.88,439367.9,66.0,Central,Entrepreneur,4215,0
0.0,0.0,Male,vocational certificate,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Central,Corporate Employee,1335,7
0.0,1.0,Female,bachelor's degree,single,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,59.0,Eastern,Corporate Employee,2453,3
0.0,,Female,others,single,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,1122.34,48.0,2.82,1.0,8.0,14.0,1.0,4.0,34.0,1.0,6.0,10597.0,10761.18,35.0,Central,Corporate Employee,3124,1
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Northeastern,Freelancer,121,6
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Corporate Employee,1624,5
0.0,0.0,Male,vocational certificate,single,6.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,1.15,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,13200.0,13202.0,34.0,Central,Corporate Employee,1346,7
0.0,0.0,Female,high school,married - registered,6.0,5.0,2.0,0.0,5.0,2.0,0.0,2.0,16075.5,103.0,3.68,1.0,14.0,31.0,1.0,8.0,72.0,1.0,9.0,149548.04,151590.78,37.0,Northern,Corporate Employee,2544,5
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,18432.32,8.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,6795.0,59.0,Central,Entrepreneur,1666,2
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,18380.95,42.0,2.47,1.0,5.0,9.0,1.0,2.0,33.0,1.0,4.0,14460.0,17681.0,19.0,Northeastern,Student,1418,1
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,2.0,0.0,4.0,0.0,0.0,2.0,10029.51,146.0,4.71,1.0,11.0,46.0,1.0,4.0,100.0,1.0,8.0,44403.25,58649.6,46.0,Central,Corporate Employee,1437,8
0.0,,Male,,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,774461.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Central,Corporate Employee,735,4
0.0,0.0,Male,,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,858.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Northeastern,Freelancer,2476,6
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,3225,4
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,21450.47,142.0,5.07,2.0,12.0,27.0,1.0,4.0,115.0,1.0,8.0,81460.7,61372.51,28.0,Southern,Student,545,2
0.0,0.0,Female,vocational certificate/ diploma,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,6003.76,18.0,1.64,1.0,3.0,6.0,1.0,1.0,12.0,1.0,2.0,18505.0,18606.86,34.0,Central,Corporate Employee,1627,7
0.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Southern,Entrepreneur,1438,2
0.0,1.0,Female,others,single,6.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,8079.63,289.0,9.32,3.0,28.0,115.0,1.0,21.0,174.0,2.0,10.0,1085192.0,1081813.55,44.0,Southern,Entrepreneur,4303,0
0.0,,Female,high school,single,6.0,6.0,1.0,1.0,3.0,2.0,0.0,1.0,21.26,13.0,2.17,1.0,4.0,7.0,1.0,2.0,6.0,1.0,2.0,6836.0,7395.08,21.0,Central,Entrepreneur,4268,0
0.0,1.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.0,Central,Entrepreneur,2156,0
0.0,0.0,Female,bachelor's degree,married,8.0,7.0,4.0,0.0,6.0,1.0,0.0,3.0,185030.04,43.0,2.26,1.0,5.0,24.0,1.0,3.0,19.0,1.0,2.0,407828.0,269522.27,48.0,Eastern,Entrepreneur,3359,0
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,89463.72,49.0,1.88,1.0,6.0,23.0,1.0,3.0,26.0,1.0,3.0,196363.33,134315.0,36.0,Northeastern,Corporate Employee,3139,8
0.0,1.0,Female,master's degree,married,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,19980.83,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,20000.0,5666.9,46.0,Central,Unemployed,1834,3
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Student,3108,1
1.0,2.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,149095.43,31.0,1.55,1.0,3.0,5.0,1.0,2.0,26.0,1.0,3.0,190000.0,77244.74,58.0,Central,Entrepreneur,1314,0
0.0,1.0,Male,master's degree,married - registered,8.0,7.0,4.0,2.0,3.0,1.0,0.0,1.0,92078.79,11.0,1.83,1.0,3.0,6.0,1.0,2.0,5.0,1.0,2.0,547696.0,548502.27,53.0,Southern,Corporate Employee,2663,8
1.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Central,Corporate Employee,3829,5
0.0,1.0,Male,bachelor's degree,single,8.0,8.0,7.0,2.0,5.0,1.0,0.0,2.0,112251.02,76.0,2.92,1.0,12.0,23.0,1.0,3.0,53.0,1.0,10.0,365043.34,274713.96,35.0,Central,Professional,4109,8
0.0,1.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Southern,Professional,844,2
0.0,0.0,Male,high school,single,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,324.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Eastern,Corporate Employee,1861,2
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,78079.34,15.0,1.67,1.0,3.0,4.0,1.0,2.0,11.0,1.0,3.0,5880.0,16650.0,51.0,Central,Corporate Employee,3510,5
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Entrepreneur,1897,1
0.0,1.0,Male,master's degree,married - registered,7.0,7.0,2.0,2.0,6.0,1.0,0.0,2.0,668773.98,65.0,2.6,1.0,8.0,18.0,1.0,6.0,47.0,1.0,7.0,832119.26,265328.44,41.0,Central,Corporate Employee,1072,8
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.0,Eastern,Student,2657,1
0.0,1.0,Male,high school,single,4.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,9395.74,22.0,2.0,1.0,6.0,6.0,1.0,2.0,16.0,1.0,5.0,30804.25,30096.54,36.0,Eastern,Corporate Employee,2510,2
0.0,0.0,Male,high school,married - registered,6.0,6.0,1.0,1.0,5.0,2.0,0.0,1.0,69908.79,71.0,2.84,1.0,5.0,24.0,1.0,2.0,47.0,1.0,5.0,109730.0,73841.41,44.0,Eastern,Entrepreneur,3065,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Central,Freelancer,2064,6
0.0,,Female,,married,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,44.05,21.0,2.33,1.0,5.0,10.0,1.0,4.0,11.0,1.0,3.0,21850.0,21809.0,24.0,Central,Homemaker,2222,1
0.0,,Male,,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,22708.46,43.0,1.95,1.0,6.0,4.0,2.0,2.0,39.0,1.0,4.0,19364.5,21009.71,28.0,Central,Corporate Employee,52,4
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Corporate Employee,531,2
0.0,,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,16932.79,97.0,3.59,1.0,8.0,1.0,1.0,1.0,96.0,1.0,8.0,37300.0,45828.0,50.0,Central,Corporate Employee,4331,8
0.0,,Female,,,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,2.33,1.0,3.0,6.0,3.0,3.0,1.0,1.0,1.0,6.74,6.74,22.0,Central,Corporate Employee,4169,1
0.0,0.0,Male,bachelor's degree,married,5.0,5.0,2.0,1.0,4.0,1.0,0.0,2.0,20910.82,61.0,2.26,1.0,6.0,9.0,1.0,3.0,52.0,1.0,5.0,68262.96,67722.93,52.0,Northeastern,Corporate Employee,1058,8
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,4202.11,109.0,4.95,1.0,14.0,41.0,1.0,6.0,68.0,1.0,8.0,114541.19,111142.98,36.0,Central,Corporate Employee,4270,3
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Southern,Corporate Employee,1559,3
0.0,,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,Central,Corporate Employee,3194,3
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Central,Corporate Employee,912,3
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Southern,Corporate Employee,2068,3
0.0,0.0,Male,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.33,50.0,2.5,1.0,6.0,25.0,1.0,3.0,25.0,1.0,3.0,6511.0,6513.38,24.0,Eastern,Student,839,4
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,52.05,45.0,2.25,1.0,5.0,12.0,1.0,2.0,33.0,1.0,4.0,9081.0,9330.0,28.0,Central,Corporate Employee,3482,2
2.0,0.0,Female,others,married - registered,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,51.0,Northeastern,Corporate Employee,167,1
0.0,0.0,Male,others,married - registered,8.0,8.0,2.0,1.0,6.0,0.0,1.0,1.0,18657.17,20.0,1.67,1.0,5.0,10.0,1.0,2.0,10.0,1.0,4.0,138790.0,134363.0,58.0,Eastern,Entrepreneur,2268,0
0.0,0.0,Male,high school,single,7.0,5.0,8.0,0.0,3.0,1.0,0.0,2.0,72.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.17,0.0,38.0,Northeastern,Entrepreneur,3264,2
0.0,0.0,Male,high school,married - non registered,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,Eastern,Corporate Employee,2652,2
0.0,0.0,Male,high school,married - registered,6.0,5.0,5.0,1.0,4.0,1.0,0.0,1.0,1500.05,180.0,7.2,1.0,16.0,52.0,1.0,6.0,128.0,1.0,12.0,97962.0,104464.27,44.0,Central,Corporate Employee,894,8
0.0,0.0,Female,others,single,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,1511,1
0.0,0.0,Female,bachelor's degree,married - registered,6.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,0.58,40.0,2.5,1.0,6.0,17.0,1.0,3.0,23.0,1.0,3.0,93505.0,93504.42,47.0,Southern,Corporate Employee,2015,3
0.0,,Female,bachelor's degree,single,5.0,5.0,3.0,0.0,4.0,0.0,0.0,1.0,546941.95,32.0,1.68,1.0,4.0,5.0,1.0,2.0,27.0,1.0,3.0,55930.0,51260.03,55.0,Central,Corporate Employee,2321,3
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Northeastern,Student,1770,3
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Corporate Employee,2766,3
0.0,,Male,,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.58,27.0,3.38,1.0,10.0,11.0,1.0,5.0,16.0,1.0,5.0,3500.0,3499.75,22.0,Southern,Student,870,4
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Eastern,Corporate Employee,1221,4
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,21.0,Central,Student,153,1
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Northeastern,Corporate Employee,4242,2
1.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,501.11,197.0,6.79,1.0,13.0,134.0,1.0,11.0,63.0,1.0,5.0,110270.3,110966.13,43.0,Central,Entrepreneur,2251,8
0.0,,Female,less than high school,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,Northeastern,Corporate Employee,3299,5
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,242.54,37.0,3.08,1.0,11.0,15.0,1.0,5.0,22.0,1.0,6.0,146290.0,146779.22,33.0,Eastern,Entrepreneur,3221,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Southern,Freelancer,2438,6
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Eastern,Corporate Employee,472,2
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,26.0,Northern,Student,9,4
0.0,0.0,Male,bachelor's degree,married,6.0,5.0,3.0,0.0,4.0,0.0,0.0,1.0,544347.17,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,260576.85,300.0,56.0,Central,Corporate Employee,4033,8
0.0,,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3012.42,19.0,1.58,1.0,3.0,5.0,1.0,1.0,14.0,1.0,3.0,6380.0,5003.0,33.0,Northeastern,Corporate Employee,1462,3
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.64,48.0,2.82,1.0,6.0,21.0,1.0,3.0,27.0,1.0,4.0,21895.75,21895.48,31.0,Central,Corporate Employee,1973,7
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Northern,Corporate Employee,2546,3
0.0,,Female,,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,20.62,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1000.0,1600.0,21.0,Northeastern,Student,3894,1
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Central,Professional,2481,2
0.0,0.0,Male,bachelor's degree,married - registered,8.0,8.0,1.0,2.0,8.0,1.0,0.0,1.0,361.11,75.0,3.95,1.0,7.0,16.0,1.0,3.0,59.0,1.0,7.0,30388.0,30037.0,40.0,Eastern,Entrepreneur,1449,8
1.0,,Female,bachelor's degree,married,4.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,44.58,45.0,2.65,1.0,8.0,16.0,1.0,2.0,29.0,1.0,6.0,89519.0,89558.37,46.0,Central,Corporate Employee,1872,3
0.0,1.0,Female,vocational certificate/ diploma,single,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Central,Entrepreneur,721,7
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Northern,Entrepreneur,2173,8
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,200.0,23.0,Northeastern,Student,4136,1
0.0,1.0,Female,bachelor's degree,married,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1204.13,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,1000.0,64.0,Central,Professional,4248,3
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Northeastern,Corporate Employee,444,4
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2454.0,106.0,4.42,1.0,17.0,35.0,1.0,5.0,71.0,1.0,12.0,10923.0,8583.69,26.0,Central,Corporate Employee,3656,2
0.0,0.0,Male,less than high school,married,5.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,2159.01,15.0,1.5,1.0,3.0,13.0,1.0,2.0,2.0,1.0,1.0,2239.0,1100.0,34.0,Central,Freelancer,2828,6
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,4.0,1.0,2.0,1.0,0.0,1.0,252727.86,8.0,1.33,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,11965.0,13823.42,27.0,Central,Corporate Employee,185,8
2.0,1.0,Female,bachelor's degree,married - registered,4.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,3098842.49,5.0,1.25,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,634065.0,2139.78,53.0,Central,Homemaker,388,3
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,93.91,28.0,1.87,1.0,5.0,10.0,1.0,1.0,18.0,1.0,4.0,24750.0,24690.0,46.0,Central,Corporate Employee,2820,7
0.0,0.0,Female,high school,single,5.0,5.0,5.0,0.0,5.0,1.0,0.0,2.0,0.0,209.0,8.36,2.0,22.0,81.0,1.0,7.0,128.0,1.0,20.0,18250.0,18251.87,27.0,Central,Corporate Employee,2537,5
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Central,Student,2805,3
0.0,1.0,Female,less than high school,married,7.0,6.0,3.0,1.0,3.0,1.0,0.0,2.0,45994.21,27.0,2.7,1.0,8.0,20.0,1.0,6.0,7.0,1.0,2.0,80837.42,50170.51,52.0,Central,Corporate Employee,3904,5
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.33,91.0,3.79,1.0,11.0,41.0,1.0,4.0,50.0,1.0,9.0,5370.5,5369.42,28.0,Northern,Corporate Employee,1863,5
0.0,1.0,Male,bachelor's degree,married,7.0,7.0,1.0,1.0,6.0,2.0,0.0,1.0,20.99,99.0,3.41,2.0,10.0,15.0,1.0,3.0,84.0,1.0,8.0,57209.0,80139.19,47.0,Eastern,Corporate Employee,239,8
0.0,1.0,Female,high school,married,7.0,7.0,7.0,0.0,4.0,1.0,0.0,1.0,3098.05,99.0,3.96,1.0,10.0,26.0,1.0,4.0,73.0,1.0,7.0,228517.31,356536.01,33.0,Southern,Entrepreneur,1612,0
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.0,Central,Student,1162,1
0.0,0.0,Male,others,single,4.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,31.0,Northern,Corporate Employee,878,4
0.0,,Female,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,245871.62,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,11500.0,5123.15,25.0,Central,Corporate Employee,212,1
0.0,0.0,Female,bachelor's degree,married - registered,11.0,9.0,8.0,4.0,3.0,1.0,0.0,3.0,76851.74,19.0,2.38,1.0,7.0,10.0,1.0,3.0,9.0,1.0,4.0,41865.88,57311.03,32.0,Central,Corporate Employee,85,3
0.0,0.0,Female,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,1379,3
1.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Northeastern,Entrepreneur,2914,0
0.0,0.0,Male,high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,Eastern,Student,1021,2
0.0,,Female,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1690.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Northeastern,Freelancer,622,6
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,21.0,Central,Student,495,1
0.0,,Female,others,single,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,19.27,8.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,728.0,808.0,26.0,Northeastern,Entrepreneur,4099,0
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,2000.05,68.0,2.96,1.0,8.0,9.0,1.0,1.0,59.0,1.0,8.0,32669.0,38569.0,32.0,Central,Corporate Employee,2128,5
0.0,,Female,bachelor's degree,widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,59.0,Northeastern,Professional,1537,1
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Central,Freelancer,2659,6
0.0,0.0,Male,others,others,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,831.67,89.0,3.18,1.0,8.0,14.0,1.0,3.0,75.0,1.0,7.0,20794.0,19962.42,25.0,Central,Student,372,4
