Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
0.0,0.0,Male,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.93,8.0,1.6,1.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,2920.0,2920.0,47,Central,Corporate Employee,147
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Central,Corporate Employee,148
0.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Central,Corporate Employee,149
0.0,0.0,Male,,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,7370.94,158.0,5.64,1.0,14.0,31.0,1.0,6.0,127.0,1.0,9.0,206658.0,228497.5,47,Central,Corporate Employee,154
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Eastern,Corporate Employee,155
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.03,73.0,3.48,1.0,10.0,14.0,1.0,2.0,59.0,1.0,8.0,30669.0,30691.92,28,Southern,Freelancer,156
0.0,0.0,Male,,single,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,10.4,219.0,18.25,2.0,32.0,99.0,1.0,13.0,120.0,1.0,19.0,353084.0,353184.12,31,Central,Entrepreneur,159
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,8.0,1.0,1.0,2.0,0.0,1.0,69686.23,30.0,1.76,1.0,4.0,5.0,1.0,1.0,25.0,1.0,3.0,53297.0,47979.65,37,Central,Corporate Employee,160
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1055.96,14.0,1.56,1.0,3.0,6.0,1.0,2.0,8.0,1.0,2.0,2679.91,1683.0,27,Eastern,Professional,161
0.0,0.0,Male,bachelor's degree,married,4.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,521327.83,33.0,1.65,1.0,5.0,12.0,1.0,2.0,21.0,1.0,3.0,345407.47,137119.13,58,Northeastern,Entrepreneur,162
0.0,0.0,Male,less than high school,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,76.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Northeastern,Corporate Employee,163
0.0,0.0,Female,high school,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,1312.25,79.0,3.29,1.0,13.0,36.0,1.0,5.0,43.0,1.0,8.0,34952.89,35746.72,46,Central,Corporate Employee,164
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,7764.55,75.0,3.57,1.0,11.0,10.0,1.0,2.0,65.0,1.0,10.0,50873.7,52549.15,45,Eastern,Freelancer,165
0.0,0.0,Male,high school,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.33,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,15046.39,23457.39,46,Northeastern,Corporate Employee,166
0.0,0.0,Female,high school,single,6.0,6.0,5.0,0.0,3.0,1.0,0.0,1.0,2744.96,259.0,8.63,2.0,21.0,172.0,1.0,14.0,87.0,1.0,8.0,80252.0,80907.49,31,Southern,Entrepreneur,168
0.0,0.0,Female,others,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Central,Corporate Employee,169
0.0,0.0,Male,less than high school,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,190.27,102.0,4.64,1.0,12.0,2.0,1.0,1.0,100.0,1.0,12.0,20665.72,30642.9,24,Southern,Corporate Employee,170
0.0,0.0,Female,others,single,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,87624.07,22.0,1.47,1.0,3.0,17.0,1.0,3.0,5.0,1.0,2.0,92416.0,5235.0,22,Eastern,Student,172
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,96.42,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2000.0,9000.0,69,Central,Corporate Employee,173
0.0,0.0,Male,high school,married,5.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,698.62,57.0,3.35,1.0,15.0,17.0,1.0,5.0,40.0,1.0,10.0,138281.49,137623.49,44,Southern,Corporate Employee,174
1.0,1.0,Female,master's degree,single,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,747.02,51.0,2.55,1.0,6.0,10.0,1.0,2.0,41.0,1.0,5.0,42001.9,43763.92,49,Eastern,Corporate Employee,177
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2708.56,10.0,1.43,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,3635.0,3331.0,24,Northern,Student,179
0.0,0.0,Female,vocational certificate,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,3.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,26,Northeastern,Freelancer,182
0.0,0.0,Male,less than high school,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,367.69,126.0,4.2,1.0,14.0,32.0,1.0,4.0,94.0,1.0,10.0,53758.96,54383.64,33,Central,Corporate Employee,183
0.0,0.0,Male,high school,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,11834.01,94.0,3.76,1.0,15.0,17.0,1.0,7.0,77.0,1.0,8.0,48015.31,49039.75,22,Southern,Corporate Employee,184
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1500.99,5.0,2.5,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,11874.0,10374.0,44,Central,Entrepreneur,186
0.0,0.0,Female,others,single,7.0,7.0,4.0,1.0,4.0,1.0,0.0,2.0,7752.3,15.0,1.25,1.0,2.0,9.0,1.0,1.0,6.0,1.0,2.0,27822.27,24662.0,46,Northeastern,Corporate Employee,187
0.0,0.0,Female,,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3056.98,12.0,1.71,1.0,3.0,4.0,1.0,1.0,8.0,2.0,2.0,6600.0,6570.0,64,Central,Entrepreneur,188
0.0,1.0,Male,high school,married,7.0,7.0,2.0,1.0,6.0,0.0,0.0,2.0,12559.51,25.0,1.67,1.0,3.0,15.0,1.0,3.0,10.0,1.0,2.0,81068.0,92300.0,59,Southern,Entrepreneur,190
0.0,0.0,Female,,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Central,Corporate Employee,191
0.0,0.0,Female,others,married,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,254.96,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,280.0,26.0,28,Southern,Professional,192
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,811.71,83.0,3.32,1.0,10.0,13.0,1.0,2.0,70.0,1.0,8.0,43712.11,44166.81,39,Northern,Homemaker,194
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,238.9,74.0,3.22,1.0,9.0,16.0,1.0,4.0,58.0,1.0,9.0,46545.26,48440.37,33,Central,Corporate Employee,195
0.0,1.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3720.75,54.0,2.7,1.0,7.0,10.0,1.0,2.0,44.0,1.0,6.0,21620.0,18399.25,32,Southern,Entrepreneur,196
0.0,0.0,Male,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1358.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Eastern,Corporate Employee,198
0.0,0.0,Male,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2054.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,Northern,Corporate Employee,199
0.0,0.0,Female,others,others,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Central,Student,200
0.0,1.0,Male,bachelor's degree,married,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,39124.7,44.0,2.59,1.0,4.0,2.0,1.0,1.0,42.0,1.0,4.0,105000.0,150108.82,36,Central,Entrepreneur,201
0.0,0.0,Male,others,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,4004.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,9704.0,6200.0,38,Central,Corporate Employee,202
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,9351.88,22.0,2.2,1.0,6.0,5.0,1.0,2.0,17.0,1.0,5.0,20841.9,13956.41,26,Central,Corporate Employee,203
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3405.26,167.0,5.57,1.0,9.0,20.0,1.0,2.0,147.0,1.0,8.0,63297.0,65708.25,38,Central,Corporate Employee,205
1.0,0.0,Male,high school,married,6.0,6.0,2.0,1.0,4.0,1.0,0.0,1.0,50688.07,76.0,3.04,1.0,6.0,18.0,1.0,3.0,58.0,1.0,4.0,281802.0,249540.9,46,Central,Entrepreneur,207
0.0,0.0,Female,,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.36,12.0,2.4,1.0,3.0,5.0,1.0,2.0,7.0,1.0,2.0,7100.0,7099.0,24,Northeastern,Entrepreneur,208
0.0,0.0,Female,bachelor's degree,married,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,8.19,25.0,2.08,1.0,4.0,12.0,1.0,3.0,13.0,1.0,3.0,199160.0,214348.0,56,Central,Entrepreneur,209
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,Eastern,Corporate Employee,210
0.0,0.0,Male,high school,single,7.0,7.0,2.0,1.0,4.0,1.0,0.0,1.0,1641.57,71.0,3.94,1.0,11.0,21.0,1.0,3.0,50.0,1.0,10.0,25754.2,24364.69,26,Central,Corporate Employee,211
0.0,0.0,Female,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,7.95,10.0,3.33,1.0,7.0,4.0,1.0,3.0,6.0,1.0,4.0,3000.0,2997.93,50,Central,Corporate Employee,213
1.0,0.0,Female,less than high school,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,19923.34,27.0,2.25,1.0,5.0,9.0,1.0,4.0,18.0,1.0,3.0,134635.0,123983.36,51,Central,Freelancer,214
0.0,0.0,Female,vocational certificate,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,5341.89,8.0,1.14,1.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,16718.67,18945.54,72,Northern,Unemployed,216
0.0,0.0,Female,high school,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,18831.95,164.0,6.31,1.0,18.0,15.0,1.0,3.0,149.0,1.0,18.0,36872.98,43539.59,24,Northeastern,Corporate Employee,217
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,6723.06,12.0,2.0,1.0,4.0,5.0,1.0,1.0,7.0,1.0,3.0,31942.0,35060.0,33,Eastern,Unemployed,219
0.0,0.0,Female,bachelor's degree,single,6.0,5.0,4.0,0.0,4.0,1.0,0.0,2.0,19881.25,83.0,2.96,1.0,10.0,22.0,1.0,5.0,61.0,1.0,7.0,129081.0,134236.21,26,Central,Entrepreneur,220
1.0,0.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,23636.41,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2027.94,0.0,70,Central,Corporate Employee,222
0.0,0.0,Male,high school,single,5.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0,14708.98,75.0,3.41,1.0,9.0,30.0,1.0,4.0,45.0,1.0,5.0,42928.6,29960.0,49,Central,Corporate Employee,223
0.0,1.0,Female,bachelor's degree,single,5.0,4.0,6.0,0.0,4.0,1.0,0.0,3.0,213125.46,106.0,3.53,1.0,7.0,77.0,1.0,7.0,29.0,1.0,4.0,187934.02,124042.92,64,Southern,Entrepreneur,224
1.0,1.0,Female,less than high school,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,809.28,475.0,19.0,1.0,57.0,424.0,1.0,56.0,51.0,1.0,6.0,80810.0,85959.86,51,Central,Entrepreneur,225
0.0,0.0,Female,,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,16.14,184.0,8.76,1.0,25.0,45.0,1.0,5.0,139.0,1.0,20.0,92487.0,92481.92,24,Central,Corporate Employee,226
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,102.0,16.0,2.67,1.0,5.0,5.0,1.0,1.0,11.0,1.0,4.0,59008.0,79376.0,24,Eastern,Corporate Employee,227
0.0,0.0,Female,high school,single,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Central,Corporate Employee,228
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,979.17,174.0,5.8,2.0,14.0,32.0,1.0,4.0,142.0,2.0,10.0,127891.81,127984.86,56,Northern,Corporate Employee,229
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Northern,Homemaker,231
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Central,Corporate Employee,232
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,30470.76,25.0,1.79,1.0,4.0,4.0,1.0,2.0,21.0,1.0,4.0,36567.1,12728.99,35,Central,Corporate Employee,233
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3069.0,50.0,2.63,1.0,7.0,22.0,1.0,2.0,28.0,1.0,6.0,67242.0,64173.0,28,Southern,Corporate Employee,234
0.0,0.0,Female,others,single,10.0,8.0,8.0,1.0,3.0,2.0,0.0,1.0,3717.08,9.0,1.8,1.0,3.0,4.0,1.0,2.0,5.0,1.0,3.0,17776.55,17076.0,36,Northern,Corporate Employee,235
0.0,0.0,Female,,single,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,20143.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Central,Entrepreneur,236
0.0,0.0,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Central,Other,237
0.0,0.0,Female,others,single,6.0,5.0,7.0,0.0,2.0,0.0,0.0,2.0,101430.14,19.0,3.17,1.0,6.0,2.0,1.0,1.0,17.0,2.0,6.0,104129.15,61489.95,28,Central,Corporate Employee,238
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,11960.0,15.0,1.36,1.0,3.0,4.0,1.0,2.0,11.0,1.0,2.0,13650.0,4300.0,37,Southern,Corporate Employee,242
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Central,Entrepreneur,243
0.0,0.0,Male,,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.23,14.0,2.0,1.0,4.0,4.0,1.0,2.0,10.0,1.0,3.0,27271.0,27770.85,27,Central,Corporate Employee,244
0.0,0.0,Male,less than high school,single,6.0,6.0,1.0,2.0,5.0,1.0,0.0,1.0,26283.68,71.0,2.54,1.0,7.0,22.0,1.0,4.0,49.0,1.0,5.0,148979.5,127417.74,50,Central,Corporate Employee,245
0.0,1.0,Female,bachelor's degree,widow,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,123.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,Central,Corporate Employee,246
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Northeastern,Entrepreneur,247
0.0,0.0,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,920.74,133.0,4.75,1.0,13.0,41.0,1.0,3.0,92.0,1.0,10.0,23228.42,24296.5,21,Central,Corporate Employee,248
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.48,79.0,5.64,1.0,14.0,24.0,1.0,5.0,55.0,1.0,12.0,17493.8,17503.67,38,Central,Homemaker,249
0.0,0.0,Male,,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,51133.33,51133.33,29,Central,Corporate Employee,250
1.0,0.0,Female,bachelor's degree,married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,Southern,Professional,251
0.0,0.0,Male,others,single,4.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,15018.17,70.0,3.33,1.0,11.0,9.0,1.0,2.0,61.0,1.0,10.0,34300.0,19358.0,49,Northeastern,Entrepreneur,253
0.0,0.0,Female,others,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,4.38,25.0,1.92,1.0,6.0,1.0,1.0,1.0,24.0,1.0,6.0,13350.98,13358.0,22,Northeastern,Corporate Employee,254
0.0,0.0,Male,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.67,1.0,5.0,2.0,1.0,1.0,6.0,1.0,4.0,2600.0,2600.0,63,Northern,Unemployed,256
0.0,0.0,Male,less than high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.55,9.0,1.5,1.0,3.0,4.0,1.0,1.0,5.0,1.0,2.0,4731.0,4730.0,40,Southern,Freelancer,258
0.0,0.0,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Northern,Unemployed,259
0.0,1.0,Male,vocational certificate,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,11074.44,9.0,1.29,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,11500.0,13500.0,48,Southern,Entrepreneur,260
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Southern,Professional,261
4.0,1.0,Male,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,Central,Professional,262
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2522.43,24.0,2.4,1.0,6.0,4.0,1.0,1.0,20.0,1.0,5.0,36334.0,33911.61,29,Central,Unemployed,263
0.0,0.0,Male,,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,8.06,72.0,3.6,1.0,9.0,5.0,1.0,1.0,67.0,1.0,8.0,10500.0,10496.17,32,Central,Corporate Employee,265
1.0,1.0,Female,bachelor's degree,divorce,6.0,4.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Western,Entrepreneur,266
0.0,0.0,Female,others,single,4.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,330.29,10.0,1.67,1.0,3.0,4.0,1.0,1.0,6.0,1.0,2.0,2840.2,2735.0,26,Central,Student,267
0.0,0.0,Female,high school,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,302.76,66.0,4.4,2.0,13.0,20.0,1.0,4.0,46.0,1.0,11.0,35927.0,37625.0,31,Northeastern,Corporate Employee,268
0.0,0.0,Female,others,married,7.0,6.0,6.0,1.0,2.0,1.0,0.0,3.0,1250.62,21.0,1.75,1.0,4.0,5.0,1.0,2.0,16.0,1.0,3.0,1304.15,1304.5,47,Central,Corporate Employee,269
0.0,0.0,Female,others,single,6.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,45.81,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,37,Central,Entrepreneur,270
0.0,0.0,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,7440.06,156.0,5.38,1.0,12.0,23.0,1.0,3.0,133.0,1.0,9.0,81812.45,82959.77,30,Central,Corporate Employee,272
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,72530.95,9.0,1.8,1.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,43773.16,3575.0,43,Central,Corporate Employee,273
0.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,821.39,90.0,3.33,1.0,9.0,13.0,1.0,2.0,77.0,1.0,7.0,77998.05,78705.99,42,Central,Corporate Employee,274
1.0,0.0,Female,high school,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,366.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Central,Entrepreneur,276
0.0,0.0,Male,less than high school,married,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,1594.79,28.0,1.75,1.0,7.0,6.0,1.0,1.0,22.0,1.0,6.0,27028.0,29096.0,38,Central,Corporate Employee,277
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,195.0,6.96,1.0,16.0,98.0,1.0,10.0,97.0,1.0,8.0,54004.35,54004.35,49,Eastern,Corporate Employee,278
1.0,2.0,Male,master's degree,married,5.0,5.0,1.0,2.0,4.0,1.0,0.0,1.0,445.58,62.0,2.82,1.0,11.0,20.0,1.0,2.0,42.0,1.0,9.0,17200.0,17078.6,57,Central,Corporate Employee,279
0.0,0.0,Male,high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Southern,Corporate Employee,280
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,4648.1,29.0,2.07,1.0,6.0,5.0,1.0,1.0,24.0,1.0,5.0,24427.17,14099.0,49,Northeastern,Corporate Employee,281
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,1000.0,34,Southern,Entrepreneur,282
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,4.0,0.0,2.0,1.0,0.0,4.0,332878.27,117.0,4.03,1.0,9.0,18.0,1.0,2.0,99.0,1.0,9.0,49917.0,50224.78,54,Central,Entrepreneur,283
0.0,0.0,Female,high school,single,3.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,3554912.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43027.08,0.0,23,Central,Corporate Employee,284
0.0,0.0,Male,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6001.88,41.0,3.15,1.0,7.0,15.0,1.0,3.0,26.0,1.0,5.0,16800.0,11800.0,40,Central,Corporate Employee,285
0.0,0.0,Female,less than high school,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,464.07,38.0,2.53,1.0,7.0,15.0,1.0,4.0,23.0,1.0,6.0,61987.0,61907.64,31,Central,Corporate Employee,286
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,300.39,49.0,2.88,1.0,8.0,20.0,1.0,4.0,29.0,1.0,5.0,14744.0,14744.41,44,Western,Corporate Employee,287
0.0,0.0,Female,vocational certificate,single,4.0,4.0,3.0,0.0,3.0,1.0,0.0,2.0,5000.0,126.0,4.67,1.0,16.0,78.0,1.0,10.0,48.0,1.0,7.0,229375.6,235111.56,38,Central,Entrepreneur,289
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,14096.04,78.0,3.12,1.0,17.0,4.0,1.0,1.0,74.0,1.0,16.0,146910.0,149242.34,48,Eastern,Freelancer,293
1.0,0.0,Female,bachelor's degree,married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Northeastern,Corporate Employee,295
0.0,0.0,Male,high school,single,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,23521.26,32.0,1.78,1.0,5.0,5.0,1.0,1.0,27.0,1.0,5.0,13800.0,23753.0,53,Central,Entrepreneur,296
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,18178.41,10.0,1.67,1.0,3.0,7.0,1.0,2.0,3.0,1.0,1.0,27100.0,9000.0,53,Central,Professional,300
0.0,0.0,Female,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,655.22,58.0,2.52,1.0,7.0,12.0,1.0,1.0,46.0,1.0,7.0,20451.0,19878.4,24,Central,Student,301
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,10171.12,12.0,2.4,1.0,3.0,6.0,1.0,2.0,6.0,1.0,2.0,202584.21,197801.85,33,Central,Professional,302
