Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
0.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,71298.77,144.0,4.8,1.0,15.0,39.0,1.0,11.0,105.0,1.0,12.0,308426.02,254489.02,41,Central,Corporate Employee,368
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,51.61,170.0,8.5,1.0,26.0,50.0,1.0,9.0,120.0,1.0,17.0,71985.54,73272.57,45,Southern,Corporate Employee,369
0.0,1.0,Male,less than high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,190.81,27.0,1.69,1.0,3.0,3.0,1.0,1.0,24.0,1.0,3.0,3600.0,8846.86,39,Southern,Entrepreneur,370
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,8637.5,35.0,2.19,1.0,5.0,13.0,1.0,2.0,22.0,1.0,3.0,29824.0,21239.2,24,Central,Freelancer,374
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,53113.03,31.0,1.82,1.0,4.0,5.0,1.0,1.0,26.0,1.0,4.0,61336.0,8931.19,62,Central,Unemployed,376
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,5.04,9.0,3.0,2.0,4.0,5.0,1.0,2.0,4.0,1.0,2.0,609.0,604.01,20,Northern,Corporate Employee,378
0.0,0.0,Female,vocational certificate/ diploma,single,5.0,5.0,3.0,0.0,3.0,1.0,0.0,2.0,22647.8,41.0,1.86,1.0,9.0,4.0,1.0,2.0,37.0,1.0,8.0,72076.83,81723.0,36,Northeastern,Corporate Employee,379
0.0,Unknown,Male,bachelor's degree,single,8.0,6.0,6.0,2.0,2.0,1.0,0.0,2.0,7100.74,20.0,1.82,1.0,4.0,4.0,1.0,2.0,16.0,1.0,3.0,39935.23,42930.49,32,Central,Corporate Employee,381
0.0,0.0,Female,vocational certificate,single,5.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,3541.19,123.0,4.24,1.0,10.0,55.0,1.0,6.0,68.0,1.0,5.0,30809.0,33544.23,48,Central,Corporate Employee,383
0.0,Unknown,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,8098.28,220.0,7.59,1.0,23.0,72.0,1.0,9.0,148.0,1.0,18.0,118403.0,125453.75,32,Northeastern,Corporate Employee,384
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.77,72.0,4.0,1.0,20.0,10.0,1.0,2.0,62.0,1.0,18.0,20010.0,20566.1,24,Northeastern,Corporate Employee,390
0.0,Unknown,Male,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1020.99,6.0,1.5,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3500.0,3404.57,52,Central,Corporate Employee,395
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,8512.37,72.0,3.27,1.0,10.0,21.0,1.0,4.0,51.0,1.0,6.0,67418.0,73476.99,43,Central,Unemployed,396
0.0,0.0,Female,bachelor's degree,married - registered,6.0,6.0,2.0,1.0,3.0,1.0,0.0,1.0,1104.88,52.0,2.17,1.0,6.0,24.0,1.0,4.0,28.0,1.0,5.0,216330.0,264109.67,39,Central,Entrepreneur,398
0.0,Unknown,Female,Unknown,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,735.1,864.0,28.8,4.0,56.0,303.0,2.0,21.0,561.0,2.0,35.0,109567.0,109356.75,41,Central,Unemployed,400
0.0,0.0,Female,less than high school,married,5.0,5.0,2.0,0.0,5.0,0.0,0.0,2.0,8169.35,328.0,10.93,3.0,22.0,115.0,1.0,15.0,213.0,2.0,15.0,177276.0,169413.01,34,Eastern,Entrepreneur,401
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,35.0,11.67,2.0,26.0,7.0,1.0,5.0,28.0,1.0,21.0,8460.0,8467.21,28,Northeastern,Entrepreneur,405
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,15637.91,114.0,3.93,1.0,9.0,15.0,1.0,3.0,99.0,1.0,6.0,27692.0,40303.0,28,Central,Corporate Employee,406
0.0,Unknown,Female,others,married - registered,6.0,6.0,2.0,1.0,4.0,0.0,0.0,1.0,1900.47,19.0,2.11,1.0,4.0,6.0,1.0,2.0,13.0,1.0,3.0,14800.0,14600.0,51,Central,Corporate Employee,408
0.0,0.0,Female,high school,married,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,0.58,115.0,6.05,2.0,16.0,33.0,1.0,5.0,82.0,1.0,12.0,39513.0,40726.48,51,Central,Entrepreneur,410
0.0,Unknown,Male,Unknown,single,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,782.69,50.0,3.85,1.0,13.0,13.0,1.0,4.0,37.0,1.0,11.0,17390.3,16719.04,22,Northeastern,Unemployed,416
0.0,Unknown,Male,Unknown,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,113.0,5.14,1.0,14.0,53.0,1.0,8.0,60.0,1.0,6.0,14448.8,14455.44,25,Central,Unemployed,419
0.0,Unknown,Female,Unknown,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,16024.83,40.0,1.74,1.0,6.0,6.0,1.0,2.0,34.0,1.0,4.0,5848.65,5034.0,51,Northeastern,Entrepreneur,420
0.0,Unknown,Female,Unknown,single,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,3022.39,89.0,3.3,1.0,8.0,17.0,1.0,3.0,72.0,1.0,7.0,25324.0,26863.52,21,Central,Corporate Employee,421
0.0,0.0,Female,vocational certificate/ diploma,single,5.0,4.0,4.0,0.0,3.0,1.0,0.0,2.0,19562.08,41.0,2.56,1.0,8.0,7.0,1.0,2.0,34.0,1.0,8.0,36820.92,26593.48,36,Southern,Corporate Employee,422
0.0,1.0,Female,bachelor's degree,married - registered,8.0,5.0,12.0,3.0,1.0,1.0,0.0,3.0,8312904.42,19.0,2.38,1.0,7.0,11.0,1.0,2.0,8.0,1.0,6.0,282462.18,470955.94,47,Central,Corporate Employee,423
0.0,Unknown,Female,Unknown,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,671.11,70.0,2.92,1.0,7.0,20.0,1.0,3.0,50.0,1.0,5.0,39149.41,45474.63,25,Central,Corporate Employee,425
0.0,Unknown,Female,others,others,4.0,4.0,4.0,0.0,3.0,0.0,0.0,1.0,79.0,65.0,2.95,1.0,6.0,10.0,1.0,2.0,55.0,1.0,6.0,12044.0,12117.0,27,Southern,Corporate Employee,432
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,500.58,18.0,1.8,1.0,5.0,4.0,1.0,1.0,14.0,1.0,4.0,48845.0,50783.0,33,Southern,Corporate Employee,436
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,22.0,2.75,1.0,7.0,7.0,1.0,2.0,15.0,1.0,6.0,17687.46,17738.08,32,Central,Corporate Employee,442
0.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,596.81,22.0,2.44,1.0,5.0,7.0,1.0,2.0,15.0,1.0,3.0,17801.9,17292.77,46,Northeastern,Freelancer,445
0.0,Unknown,Male,Unknown,married - registered,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,28.61,267.0,11.13,1.0,36.0,105.0,1.0,13.0,162.0,1.0,23.0,42888.13,42861.1,23,Central,Corporate Employee,448
0.0,0.0,Female,bachelor's degree,married - registered,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.59,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,13000.0,13000.0,38,Central,Corporate Employee,449
0.0,1.0,Male,bachelor's degree,single,8.0,7.0,4.0,4.0,5.0,1.0,0.0,1.0,531668.58,40.0,2.11,1.0,5.0,2.0,1.0,1.0,38.0,1.0,5.0,81300.63,98795.0,34,Central,Corporate Employee,452
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,123744.55,6.0,1.2,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,13300.0,6373.43,80,Central,Unemployed,453
1.0,0.0,Female,others,single,4.0,4.0,2.0,1.0,4.0,1.0,0.0,2.0,7868.81,123.0,4.24,1.0,8.0,47.0,1.0,4.0,76.0,1.0,6.0,46221.4,45679.11,34,Central,Corporate Employee,456
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,214.45,120.0,4.0,1.0,8.0,29.0,1.0,3.0,91.0,1.0,8.0,32249.95,43514.16,28,Central,Corporate Employee,457
0.0,1.0,Male,bachelor's degree,single,7.0,6.0,8.0,5.0,5.0,2.0,0.0,6.0,4672185.31,88.0,3.67,1.0,19.0,14.0,1.0,4.0,74.0,1.0,15.0,2703225.17,1713403.39,53,Central,Corporate Employee,459
0.0,0.0,Male,vocational certificate/ diploma,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,3500.4,7.0,3.5,1.0,6.0,1.0,1.0,1.0,6.0,1.0,5.0,17726.64,18227.0,38,Eastern,Corporate Employee,467
0.0,1.0,Female,doctorate's degree,divorce,4.0,4.0,4.0,0.0,2.0,1.0,0.0,2.0,1345.44,4.0,1.33,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,4000.0,52,Central,Corporate Employee,474
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3667.86,67.0,2.39,1.0,6.0,10.0,1.0,2.0,57.0,1.0,5.0,5529.12,11382.58,33,Central,Corporate Employee,475
0.0,0.0,Female,Unknown,single,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,169.83,12.0,2.0,1.0,3.0,1.0,1.0,1.0,11.0,1.0,3.0,14000.0,19248.0,36,Central,Corporate Employee,478
0.0,0.0,Male,vocational certificate/ diploma,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,43.1,45.0,2.05,1.0,7.0,13.0,1.0,2.0,32.0,1.0,5.0,8864.0,9285.48,41,Northeastern,Corporate Employee,480
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,104.4,6.0,1.2,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,15054.17,15000.0,58,Central,Corporate Employee,481
2.0,0.0,Female,high school,single,4.0,4.0,3.0,0.0,3.0,1.0,0.0,2.0,0.19,58.0,6.44,2.0,11.0,18.0,1.0,4.0,40.0,1.0,9.0,8136.0,8136.0,47,Central,Entrepreneur,484
0.0,0.0,Male,vocational certificate/ diploma,single,5.0,5.0,2.0,2.0,4.0,1.0,0.0,2.0,197704.82,46.0,2.56,1.0,6.0,4.0,1.0,1.0,42.0,1.0,5.0,53777.38,76658.01,38,Northern,Corporate Employee,487
0.0,Unknown,Male,others,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,38902.24,1706.0,56.87,1.0,91.0,1394.0,30.0,71.0,312.0,1.0,26.0,1089373.0,1098391.87,75,Central,Corporate Employee,488
0.0,0.0,Female,bachelor's degree,married - registered,7.0,7.0,5.0,1.0,4.0,1.0,0.0,2.0,14040.23,129.0,4.45,1.0,11.0,79.0,1.0,7.0,50.0,1.0,6.0,350811.0,342598.29,55,Southern,Entrepreneur,489
0.0,0.0,Male,high school,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,13527.32,80.0,3.2,1.0,8.0,19.0,1.0,3.0,61.0,1.0,6.0,17885.0,17914.13,26,Central,Corporate Employee,499
0.0,0.0,Female,others,single,3.0,2.0,4.0,0.0,1.0,1.0,0.0,4.0,75479.05,99.0,3.54,1.0,9.0,17.0,1.0,3.0,82.0,1.0,8.0,193839.6,182348.22,63,Central,Corporate Employee,500
0.0,0.0,Female,less than high school,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,541.16,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2500.0,2300.0,61,Southern,Unemployed,503
0.0,2.0,Female,master's degree,single,6.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,1145432.75,24.0,2.0,1.0,4.0,3.0,1.0,1.0,21.0,1.0,4.0,19308.27,61173.02,49,Central,Professional,504
0.0,0.0,Male,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,384.28,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2000.0,2000.0,60,Northeastern,Entrepreneur,505
0.0,1.0,Male,bachelor's degree,married - registered,4.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,2000.0,12.0,2.0,1.0,3.0,7.0,1.0,3.0,5.0,2.0,3.0,2016390.0,2016390.0,52,Central,Entrepreneur,508
0.0,0.0,Female,high school,single,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,17882.28,93.0,3.44,1.0,9.0,29.0,1.0,2.0,64.0,1.0,8.0,56741.68,39160.31,36,Central,Corporate Employee,510
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,24085.51,145.0,5.0,1.0,12.0,25.0,1.0,4.0,120.0,1.0,9.0,121822.52,125446.15,30,Northeastern,Corporate Employee,517
0.0,0.0,Female,bachelor's degree,single,7.0,7.0,2.0,1.0,4.0,1.0,0.0,1.0,53988.47,27.0,1.8,1.0,5.0,12.0,1.0,3.0,15.0,1.0,3.0,130000.0,134332.0,42,Central,Entrepreneur,518
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,60.0,4.0,1.0,9.0,40.0,1.0,6.0,20.0,1.0,3.0,36240.0,36263.0,31,Central,Entrepreneur,521
0.0,0.0,Male,bachelor's degree,married - registered,8.0,7.0,8.0,0.0,3.0,1.0,1.0,2.0,7407.0,150.0,5.17,1.0,12.0,15.0,1.0,3.0,135.0,1.0,11.0,79593.75,95176.68,34,Central,Professional,523
1.0,0.0,Male,high school,married - non registered,4.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3003.99,134.0,5.15,1.0,35.0,76.0,1.0,22.0,58.0,1.0,19.0,187690.0,205499.14,37,Central,Entrepreneur,524
0.0,0.0,Female,high school,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,102.76,15.0,2.14,1.0,4.0,6.0,1.0,3.0,9.0,1.0,2.0,29300.0,29197.24,49,Central,Corporate Employee,529
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,32137.03,31.0,1.63,1.0,3.0,2.0,1.0,1.0,29.0,1.0,3.0,14956.25,7588.74,23,Northern,Corporate Employee,530
0.0,Unknown,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,333704.0,23.0,1.92,1.0,5.0,7.0,1.0,3.0,16.0,1.0,2.0,70935.0,27922.38,29,Eastern,Corporate Employee,532
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1571.22,260.0,8.67,2.0,17.0,76.0,1.0,9.0,184.0,2.0,13.0,94364.0,93635.39,29,Central,Entrepreneur,533
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,1.0,2.0,4.0,1.0,0.0,1.0,70459.04,16.0,1.45,1.0,3.0,1.0,1.0,1.0,15.0,1.0,3.0,40297.11,21236.08,34,Eastern,Corporate Employee,537
0.0,0.0,Female,vocational certificate/ diploma,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,26.56,163.0,8.58,1.0,20.0,54.0,1.0,6.0,109.0,1.0,15.0,41424.0,41416.25,45,Northern,Entrepreneur,540
0.0,Unknown,Male,less than high school,married,6.0,6.0,3.0,0.0,5.0,1.0,0.0,2.0,96880.77,52.0,2.17,1.0,7.0,10.0,1.0,2.0,42.0,1.0,6.0,61977.9,59604.34,45,Central,Corporate Employee,541
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,4.0,1.0,2.0,2.0,0.0,1.0,50048.49,14.0,1.56,1.0,4.0,1.0,1.0,1.0,13.0,1.0,4.0,30260.81,87082.88,27,Western,Corporate Employee,544
0.0,Unknown,Female,others,single,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,42.96,5.0,1.67,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1662.3,1640.0,34,Central,Professional,548
1.0,0.0,Female,vocational certificate/ diploma,divorce,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,26534.48,1562.0,52.07,12.0,82.0,111.0,1.0,9.0,1451.0,11.0,76.0,3590000.0,3568172.7,47,Southern,Freelancer,549
0.0,0.0,Female,bachelor's degree,married - registered,3.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,5718.09,107.0,3.57,1.0,11.0,17.0,1.0,5.0,90.0,1.0,6.0,52851.0,47152.86,40,Southern,Corporate Employee,551
0.0,Unknown,Female,others,divorce,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.94,207.0,7.96,1.0,16.0,42.0,1.0,5.0,165.0,1.0,12.0,58767.0,58790.91,29,Central,Entrepreneur,553
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,10001.27,23.0,1.35,1.0,3.0,3.0,1.0,1.0,20.0,1.0,3.0,11840.0,12400.0,29,Central,Corporate Employee,554
1.0,0.0,Male,vocational certificate/ diploma,single,7.0,7.0,4.0,1.0,5.0,1.0,0.0,1.0,14048.7,42.0,1.91,1.0,5.0,3.0,1.0,1.0,39.0,1.0,4.0,25015.0,18333.0,56,Central,Corporate Employee,555
0.0,1.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,2.0,3.0,1.0,0.0,1.0,475.9,70.0,3.18,1.0,12.0,16.0,1.0,5.0,54.0,1.0,9.0,81098.81,84138.8,36,Northern,Corporate Employee,559
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,500.22,40.0,2.86,1.0,8.0,19.0,1.0,4.0,21.0,1.0,4.0,4954.57,4467.41,37,Central,Corporate Employee,560
0.0,Unknown,Female,bachelor's degree,married,8.0,7.0,3.0,2.0,3.0,1.0,0.0,1.0,17411.8,34.0,3.09,1.0,7.0,18.0,1.0,5.0,16.0,1.0,4.0,46639.0,46630.0,33,Central,Corporate Employee,563
0.0,0.0,Male,bachelor's degree,married - non registered,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,4.3,72.0,3.0,1.0,10.0,27.0,1.0,6.0,45.0,1.0,4.0,17592.0,18227.0,25,Southern,Corporate Employee,566
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,216.84,395.0,13.17,1.0,33.0,244.0,1.0,27.0,151.0,1.0,9.0,23222.0,25069.0,22,Northern,Corporate Employee,567
0.0,0.0,Male,vocational certificate/ diploma,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,7626.68,131.0,4.68,1.0,13.0,21.0,1.0,3.0,110.0,1.0,12.0,56273.47,55695.1,35,Central,Corporate Employee,574
0.0,Unknown,Male,others,single,5.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,20519.42,20519.42,49,Central,Corporate Employee,575
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1674.14,22.0,1.57,1.0,4.0,6.0,1.0,1.0,16.0,1.0,3.0,15030.0,17115.0,38,Central,Corporate Employee,576
0.0,Unknown,Female,bachelor's degree,married - registered,5.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,14711.34,19.0,1.73,1.0,7.0,14.0,1.0,4.0,5.0,1.0,3.0,22814.0,10998.0,54,Northeastern,Corporate Employee,578
0.0,Unknown,Female,others,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,4187.36,58.0,2.32,1.0,6.0,9.0,1.0,2.0,49.0,1.0,5.0,24893.5,21928.96,24,Southern,Corporate Employee,582
1.0,1.0,Female,master's degree,married,7.0,6.0,4.0,1.0,2.0,1.0,0.0,1.0,70364.44,24.0,2.4,1.0,6.0,4.0,1.0,2.0,20.0,1.0,6.0,48151.01,137428.25,64,Central,Corporate Employee,594
0.0,0.0,Male,high school,single,7.0,6.0,2.0,2.0,5.0,1.0,0.0,2.0,930185.32,120.0,4.0,1.0,9.0,100.0,1.0,8.0,20.0,1.0,3.0,65831.19,40500.88,55,Central,Entrepreneur,598
0.0,2.0,Female,bachelor's degree,married - registered,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,726.82,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1500.0,1600.0,42,Central,Corporate Employee,604
0.0,1.0,Female,master's degree,single,10.0,7.0,18.0,3.0,2.0,1.0,0.0,7.0,4514564.4,83.0,3.61,1.0,11.0,28.0,1.0,3.0,55.0,1.0,11.0,4573704.36,2608164.11,42,Central,Entrepreneur,605
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,608.96,121.0,4.84,1.0,8.0,25.0,1.0,3.0,96.0,1.0,7.0,29910.0,30351.77,26,Northeastern,Entrepreneur,607
1.0,1.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,4.0,1.0,0.0,2.0,2017.7,63.0,3.15,1.0,15.0,25.0,1.0,5.0,38.0,1.0,10.0,38381.0,40059.13,31,Eastern,Corporate Employee,608
2.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,209427.86,26.0,2.0,1.0,4.0,2.0,1.0,1.0,24.0,1.0,4.0,98985.0,41570.0,67,Central,Freelancer,609
0.0,0.0,Female,high school,single,4.0,4.0,5.0,0.0,2.0,1.0,0.0,2.0,739.24,111.0,5.05,1.0,13.0,36.0,1.0,6.0,75.0,1.0,10.0,92469.68,93373.0,25,Northeastern,Corporate Employee,610
0.0,0.0,Female,vocational certificate,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,9607.74,47.0,2.14,1.0,6.0,14.0,1.0,3.0,33.0,1.0,5.0,27482.0,19597.94,47,Central,Corporate Employee,612
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,3.0,1.0,4.0,1.0,0.0,2.0,22578.85,15.0,3.0,1.0,5.0,3.0,1.0,1.0,12.0,1.0,4.0,34084.5,34376.0,39,Northeastern,Corporate Employee,613
0.0,0.0,Female,vocational certificate/ diploma,divorce,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,44.13,77.0,4.05,1.0,10.0,14.0,1.0,2.0,63.0,1.0,9.0,7160.0,7355.0,56,Southern,Unemployed,615
0.0,1.0,Female,master's degree,widow,5.0,5.0,2.0,3.0,5.0,1.0,0.0,2.0,26941.25,132.0,4.89,1.0,15.0,16.0,1.0,4.0,116.0,1.0,11.0,105776.8,94978.62,49,Central,Professional,616
0.0,0.0,Male,less than high school,single,7.0,7.0,4.0,0.0,9.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,60.0,150.0,27,Northeastern,Corporate Employee,617
0.0,3.0,Female,high school,single,6.0,5.0,3.0,1.0,3.0,1.0,0.0,3.0,2934778.81,42.0,2.63,1.0,7.0,11.0,1.0,2.0,31.0,1.0,7.0,160814.84,548954.46,57,Central,Entrepreneur,625
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,65.11,52.0,3.47,1.0,11.0,23.0,1.0,5.0,29.0,1.0,6.0,20265.0,20208.83,59,Eastern,Freelancer,629
0.0,1.0,Male,master's degree,married,6.0,5.0,4.0,2.0,3.0,2.0,0.0,3.0,816026.69,56.0,2.43,1.0,6.0,29.0,1.0,4.0,27.0,1.0,6.0,354751.35,310092.88,50,Central,Professional,630
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,6807.5,135.0,4.82,1.0,11.0,23.0,1.0,4.0,112.0,1.0,9.0,28307.0,22999.5,32,Southern,Freelancer,631
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,6755.47,88.0,3.83,1.0,11.0,13.0,1.0,3.0,75.0,1.0,9.0,52579.63,57205.79,43,Central,Corporate Employee,635
0.0,1.0,Female,bachelor's degree,married - registered,6.0,6.0,2.0,1.0,4.0,1.0,0.0,2.0,7235.8,182.0,6.07,1.0,16.0,83.0,1.0,6.0,99.0,1.0,10.0,691999.0,693881.45,48,Central,Entrepreneur,636
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1008.63,73.0,3.65,1.0,11.0,18.0,1.0,2.0,55.0,1.0,9.0,30540.0,30158.06,39,Central,Corporate Employee,639
0.0,0.0,Female,high school,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,5081.44,28.0,2.15,1.0,4.0,6.0,1.0,1.0,22.0,1.0,4.0,46000.0,46000.0,42,Central,Freelancer,640
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1600.29,168.0,6.72,1.0,13.0,55.0,1.0,4.0,113.0,1.0,9.0,17848.32,20528.03,28,Central,Corporate Employee,641
0.0,0.0,Female,vocational certificate/ diploma,married - registered,5.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,4.02,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6432.0,6432.0,30,Central,Corporate Employee,646
0.0,0.0,Female,bachelor's degree,single,6.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,2179.66,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,16000.0,16508.18,30,Central,Corporate Employee,649
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,1.0,1.0,4.0,2.0,0.0,1.0,13946.55,105.0,4.2,1.0,10.0,11.0,1.0,2.0,94.0,1.0,8.0,29692.6,27761.29,30,Central,Corporate Employee,652
0.0,1.0,Male,others,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3901.5,77.0,3.67,1.0,8.0,4.0,1.0,1.0,73.0,1.0,7.0,112620.0,115582.22,36,Central,Professional,659
1.0,1.0,Female,bachelor's degree,single,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,2605.14,63.0,2.42,1.0,7.0,10.0,1.0,2.0,53.0,1.0,5.0,31610.0,30491.0,60,Central,Corporate Employee,661
1.0,1.0,Male,doctorate's degree,married - registered,11.0,8.0,12.0,4.0,4.0,1.0,0.0,3.0,1502383.11,61.0,2.54,1.0,5.0,13.0,1.0,1.0,48.0,1.0,5.0,394981.22,313432.23,50,Central,Corporate Employee,662
