CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,finance_t0,financial_services_t0,home_lifestyle_t0,loan_t0,shopping_t0,utility_t0,health_and_care_t0,transport_travel_t0,leisure_t0,public_services_t0
2592,1.0,57,Female,bachelor's degree,married,Northern,Entrepreneur,0.0,436.56,1925.97,1552.0,5000.0,0.0,0.0,0.0,0.0,236.0,2071.75,418.0,0.0,0.0,300.0,395.9,0.0,0.0,0.0,0.0
2603,0.0,34,Female,vocational certificate,single,Eastern,Homemaker,0.0,0.0,305.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0
2605,0.0,30,Female,vocational certificate,single,Eastern,Corporate Employee,0.0,426.93,2275.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,598.0,426.93,0.0,0.0,0.0,0.0
2616,0.0,40,Female,bachelor's degree,single,Eastern,Corporate Employee,21100.0,43.01,179.0,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24460.05,0.0,192.6,0.0,0.0,0.0,0.0
2622,0.0,47,Male,vocational certificate,single,Southern,Entrepreneur,0.0,2477.18,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,537.14,800.0,1100.0,0.0,0.0
2626,0.0,27,Female,less than high school,single,Central,Homemaker,0.0,491.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,0.0,25,Male,vocational certificate,single,Central,Corporate Employee,0.0,0.0,3540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0
2633,0.0,29,Female,others,single,Central,Corporate Employee,9959.77,1908.88,42523.16,41501.75,0.0,0.0,0.0,90.0,0.0,1640.0,7300.0,0.0,0.0,0.0,7300.0,0.0,0.0,0.0,0.0,0.0
2638,0.0,65,Female,bachelor's degree,widow,Central,Entrepreneur,34808.0,156.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,379.0,0.0,383.02,9668.47,7354.0,0.0,0.0,0.0
2644,0.0,30,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,1046.09,1046.09,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0
2646,0.0,43,Female,high school,married,Central,Entrepreneur,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0
2651,0.0,42,Male,high school,single,Southern,Corporate Employee,13137.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
2661,0.0,24,Female,others,single,Central,Corporate Employee,0.0,1486.23,1101.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,424.79,117.0,0.0,0.0,0.0
2665,0.0,48,Female,others,married,Northern,Entrepreneur,0.0,319.93,809.3399999999999,704.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.93,0.0,0.0,327.0,0.0
2666,0.0,57,Female,less than high school,single,Central,Freelancer,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10300.0,0.0,0.0,0.0,0.0,0.0
2671,1.0,31,Female,bachelor's degree,single,Northern,Unemployed,6000.0,883.99,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,100.0,1451.0,0.0,58.0,0.0,0.0,0.0
2685,0.0,60,Female,high school,married,Northeastern,Entrepreneur,0.0,278.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1921.72,0.0,0.0,0.0,0.0
2690,0.0,27,Male,bachelor's degree,single,Central,Corporate Employee,1274.83,0.0,0.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,462.0,0.0,0.0,1000.0,0.0,0.0
2691,0.0,47,Male,master's degree,single,Southern,Entrepreneur,195310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,0.0,31,Male,master's degree,single,Central,Corporate Employee,0.0,1708.79,7234.0,5300.0,0.0,4450.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,1708.79,0.0,0.0,0.0,0.0
2698,0.0,30,Male,bachelor's degree,single,Central,Corporate Employee,3200.0,202.6,1585.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0
2706,0.0,27,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,589.0,189.0,0.0,0.0,0.0,0.0,304.0,0.0,1700.0,0.0,0.0,0.0,46.0,1388.86,0.0,0.0,1335.0,0.0
2710,0.0,52,Male,high school,married,Northeastern,Corporate Employee,0.0,0.0,0.0,0.0,10308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28,0.0,0.0,0.0,0.0
2712,0.0,61,Male,bachelor's degree,married,Central,Unemployed,0.0,3604.77,4722.73,7517.95,0.0,0.0,0.0,0.0,310.0,0.0,1207.98,0.0,0.0,0.0,72.0,3000.0,0.0,0.0,1225.1,0.0
2715,0.0,33,Male,vocational certificate,single,Eastern,Entrepreneur,0.0,3238.0299999999997,28659.67,26974.67,0.0,878.0,0.0,0.0,0.0,0.0,4036.02,0.0,0.0,0.0,2725.02,1679.72,0.0,0.0,360.0,0.0
2718,0.0,34,Female,bachelor's degree,single,Central,Unemployed,0.0,152.82,2538.0,3007.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2725,0.0,43,Male,high school,single,Central,Freelancer,0.0,0.0,1160.96,0.0,0.0,0.0,0.0,134439.0,0.0,0.0,0.0,0.0,32213.21,0.0,0.0,6149.41,150.0,0.0,0.0,0.0
2729,0.0,50,Female,bachelor's degree,single,Central,Corporate Employee,26077.0,107.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9027.0,33449.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,0.0,46,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.58,0.0,0.0,0.0,0.0
2739,0.0,56,Female,bachelor's degree,single,Central,Corporate Employee,14113.54,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8310.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,0.0,37,Female,others,married,Central,Corporate Employee,5605.0,0.0,2148.0,16648.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.48,0.0,0.0,0.0,20157.48,2428.0499999999997,0.0,450.0,0.0,0.0
2751,0.0,28,Female,bachelor's degree,single,Central,Corporate Employee,8148.63,0.0,7777.52,6360.02,0.0,0.0,0.0,0.0,0.0,0.0,1984.03,0.0,0.0,0.0,1984.03,0.0,0.0,0.0,0.0,0.0
2760,0.0,56,Female,bachelor's degree,married,Central,Entrepreneur,0.0,96.84,0.0,0.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1284.54,0.0,0.0,0.0,0.0
2769,0.0,42,Female,bachelor's degree,married,Central,Corporate Employee,33439.34,278.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,1136.34,0.0,63598.869999999995,0.0,1100.39,0.0,0.0,0.0,0.0
2774,0.0,44,Female,high school,single,Central,Corporate Employee,0.0,0.0,915.98,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
2776,1.0,53,Female,high school,married,Central,Homemaker,4000.0,179.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,458.91,0.0,0.0,0.0,0.0
2781,0.0,37,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,1896.56,0.0,0.0,0.0,185.0,0.0,0.0,24757.0,12638.43,0.0,0.0,0.0,11660.0,296.0,0.0,0.0,0.0,0.0
2784,1.0,43,Female,bachelor's degree,married,Northeastern,Entrepreneur,9856.26,10756.15,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,16696.0,0.0,7777.860000000001,0.0,0.0,0.0,200.0
2785,0.0,61,Female,less than high school,married,Central,Entrepreneur,0.0,1081.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.5,0.0,0.0,0.0,0.0
2791,0.0,41,Male,bachelor's degree,single,Northern,Professional,18098.39,4160.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216.0,16721.0,1890.0,1440.0,0.0,1836.0,2493.0,0.0
2797,0.0,29,Female,others,married,Eastern,Corporate Employee,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
2810,0.0,58,Female,master's degree,single,Northeastern,Professional,6847.19,0.0,1950.0,0.0,0.0,0.0,0.0,398.0,84.0,0.0,472.0,0.0,0.0,0.0,1110.0,889.17,0.0,0.0,0.0,200.0
2821,0.0,49,Male,bachelor's degree,single,Central,Corporate Employee,2451.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,2210.64,0.0,0.0,0.0,0.0
2827,0.0,34,Female,less than high school,single,Northeastern,Entrepreneur,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0
2842,0.0,52,Male,high school,single,Northern,Corporate Employee,4741.23,397.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,400.0,900.0,17153.86,4750.0,0.0,0.0,0.0
2846,0.0,35,Female,bachelor's degree,single,Northern,Corporate Employee,0.0,64.84,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,2505.41,0.0,0.0,0.0,490.98,0.0,0.0,0.0,0.0,0.0
2848,1.0,53,Female,master's degree,single,Central,Corporate Employee,0.0,0.0,1500.0,0.0,640.0,0.0,0.0,5000.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,0.0,39,Female,vocational certificate,single,Southern,Entrepreneur,0.0,8774.3,9304.93,0.0,32067.0,0.0,0.0,0.0,0.0,0.0,1582.0,0.0,34944.74,0.0,18582.0,3886.36,10840.0,0.0,0.0,0.0
2855,0.0,49,Female,bachelor's degree,single,Central,Freelancer,0.0,0.0,1300.0,1106.0,1346.8,0.0,0.0,0.0,1155.5,0.0,1947.0,5002.8,0.0,0.0,1947.0,0.0,0.0,0.0,1456.0,0.0
2868,0.0,57,Male,master's degree,married,Central,Entrepreneur,0.0,11190.72,10810.25,8810.25,0.0,248.0,0.0,0.0,0.0,0.0,3000.0,33807.93,40.0,0.0,3880.0,14843.18,40000.0,60.0,6076.68,0.0
2874,0.0,63,Male,bachelor's degree,single,Eastern,Unemployed,0.0,2136.8599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.6,0.0,0.0,0.0,0.0
2878,0.0,45,Male,bachelor's degree,married,Central,Corporate Employee,4768.14,0.0,17266.05,14553.05,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,37956.0,0.0,4911.830000000001,0.0,0.0,0.0,0.0
2880,0.0,44,Female,bachelor's degree,single,Central,Corporate Employee,30193.58,0.0,8688.5,8819.75,0.0,0.0,208.0,0.0,0.0,0.0,13888.0,0.0,2228.0,1518.0,13991.0,949.87,0.0,0.0,0.0,0.0
2885,0.0,30,Male,high school,single,Central,Corporate Employee,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0
2898,0.0,53,Male,bachelor's degree,single,Central,Professional,14000.0,3719.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,3121.2,0.0,0.0,0.0,0.0
2909,0.0,39,Male,others,married,Northeastern,Corporate Employee,0.0,1794.39,500.0,0.0,0.0,0.0,14558.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,0.0,55,Male,high school,single,Central,Corporate Employee,644.0,642.0,878.56,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0
2919,0.0,74,Male,bachelor's degree,married,Central,Unemployed,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
2924,0.0,38,Male,vocational certificate,single,Central,Freelancer,0.0,0.0,0.0,31900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,1000.0,0.0,0.0,99.0,0.0
2931,1.0,52,Female,high school,widow,Eastern,Entrepreneur,17623.45,4522.1,865.47,26686.5,6384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.05,0.0,5000.0,2444.0099999999998,1200.0,0.0,0.0,0.0
2932,0.0,32,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,263503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,0.0,0.0,0.0,0.0,0.0
2934,0.0,40,Female,bachelor's degree,single,Western,Entrepreneur,500.0,0.0,3078.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.0,1000.0,1700.0,723.0,300.0,0.0,0.0,0.0,0.0
2935,0.0,28,Female,others,single,Eastern,Corporate Employee,0.0,0.0,1635.85,1635.85,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,446.0,0.0,1460.0,0.0,0.0,0.0
2938,1.0,49,Female,master's degree,married,Eastern,Entrepreneur,6200.0,2362.1299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,7427.92,1300.0,0.0,0.0,0.0
2940,0.0,40,Male,bachelor's degree,married,Eastern,Corporate Employee,3540.38,0.0,400.0,0.0,0.0,4470.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,1300.0,0.0,336.0,0.0
2943,2.0,67,Female,less than high school,married,Central,Corporate Employee,7000.0,618.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,737.34,0.0,0.0,0.0,0.0
2945,0.0,35,Male,high school,single,Western,Freelancer,0.0,1442.36,264.0,399.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,129.0,0.0,0.0,961.92,0.0,0.0,1121.0,0.0
2946,0.0,58,Female,less than high school,single,Northeastern,Corporate Employee,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0
2954,0.0,32,Female,bachelor's degree,single,Eastern,Corporate Employee,0.0,0.0,286.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0
2955,0.0,29,Female,others,single,Southern,Corporate Employee,2270.0,0.0,1558.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,0.0,700.0,0.0,0.0,0.0,0.0
2957,0.0,32,Female,high school,single,Southern,Corporate Employee,0.0,1427.46,1038.41,128.81,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,87.0,0.0,0.0
2962,0.0,49,Female,bachelor's degree,single,Central,Corporate Employee,54666.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,0.0,19840.6,8800.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,1.0,44,Female,bachelor's degree,married,Central,Entrepreneur,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,12790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,0.0,61,Male,less than high school,married,Southern,Corporate Employee,0.0,0.0,0.0,1000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,70500.0,0.0,0.0,0.0
2970,0.0,59,Male,bachelor's degree,married,Central,Entrepreneur,0.0,126.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14862.02,0.0,9900.0,0.0,79.82,0.0,0.0,0.0,0.0
2977,0.0,58,Male,vocational certificate,married,Central,Entrepreneur,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120030.0,0.0,0.0,0.0,0.0,0.0
2979,0.0,50,Female,high school,married,Central,Entrepreneur,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2000.0,0.0,0.0,0.0,0.0
2983,0.0,55,Male,others,married,Central,Corporate Employee,5185.7,2775.58,500.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9615.0,0.0,0.0
2984,0.0,61,Female,vocational certificate,single,Central,Entrepreneur,0.0,960.86,2002.74,402.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,746.86,0.0,0.0,0.0,0.0
2985,0.0,29,Male,high school,single,Eastern,Professional,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0
2991,0.0,26,Male,others,single,Central,Student,0.0,586.52,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10062.130000000001,0.0,0.0,0.0,3642.13,533.93,0.0,287.0,0.0,0.0
3007,0.0,55,Male,others,married,Central,Entrepreneur,0.0,1664.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44627.0,0.0,0.0,0.0,0.0,0.0,747.93,0.0,0.0,0.0,0.0
3017,2.0,51,Female,others,single,Northeastern,Corporate Employee,8943.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,12193.0,0.0,261.08,0.0,0.0,0.0,0.0
3018,0.0,31,Female,high school,single,Central,Entrepreneur,0.0,827.0,5997.34,191.0,0.0,242.25,0.0,0.0,224.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.17,0.0
3019,0.0,41,Female,vocational certificate,single,Central,Freelancer,0.0,192.0,435.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0699999999999,165.0,0.0,0.0,0.0
3028,0.0,33,Female,bachelor's degree,single,Southern,Entrepreneur,0.0,3081.35,18650.21,60.0,0.0,6163.0,11610.3,0.0,0.0,0.0,257.0,0.0,13648.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0
3036,0.0,34,Male,high school,single,Southern,Corporate Employee,0.0,771.98,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13120.0,0.0,0.0,0.0
3038,0.0,45,Female,bachelor's degree,single,Central,Corporate Employee,1500.0,2577.64,3851.0,1951.0,0.0,0.0,95.0,0.0,0.0,0.0,4410.0,0.0,0.0,8488.0,3310.0,1822.21,0.0,0.0,763.0,100.0
3042,0.0,54,Male,bachelor's degree,single,Central,Freelancer,12408.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,0.0,27,Female,less than high school,single,Eastern,Corporate Employee,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,866.05,0.0,260.0,0.0,0.0,0.0
3061,0.0,53,Male,less than high school,married,Western,Corporate Employee,0.0,434.42,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,393.76,0.0,0.0,0.0,0.0
3075,0.0,41,Male,bachelor's degree,married,Northern,Corporate Employee,8061.0,504.51,0.0,1143.0,0.0,1380.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5061.0,2747.0,4350.0,10561.5,2094.9,0.0,0.0
3082,0.0,49,Female,others,single,Central,Corporate Employee,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0
3085,0.0,24,Male,less than high school,single,Central,Corporate Employee,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.56,0.0,0.0,0.0,0.0
3086,0.0,35,Male,high school,single,Central,Entrepreneur,0.0,3982.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.8,0.0,0.0,0.0,0.0
3090,0.0,49,Male,bachelor's degree,single,Central,Corporate Employee,0.0,12154.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4396.38,0.0,0.0,0.0,0.0
3091,0.0,39,Female,bachelor's degree,married,Central,Entrepreneur,0.0,1451.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.43,0.0,0.0,0.0,707.43,193.35,0.0,307.0,0.0,0.0
3095,0.0,23,Male,others,single,Southern,Corporate Employee,0.0,0.0,8894.39,8894.39,1480.0,0.0,0.0,0.0,0.0,0.0,699.24,0.0,0.0,0.0,699.24,0.0,0.0,0.0,0.0,0.0
3097,0.0,30,Male,others,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
3099,0.0,30,Female,others,single,Southern,Professional,2000.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,27995.0,0.0,356.0,1000.0,0.0,0.0,0.0,0.0
3106,0.0,35,Male,bachelor's degree,single,Central,Corporate Employee,21814.98,0.0,1000.0,0.0,28000.0,0.0,0.0,0.0,1323.0,0.0,1870.36,28000.0,0.0,0.0,0.0,0.0,569.0,0.0,261.0,0.0
3116,0.0,30,Female,vocational certificate,single,Eastern,Corporate Employee,0.0,0.0,2902.9,1823.03,0.0,0.0,0.0,0.0,0.0,0.0,425.76,0.0,0.0,0.0,425.76,0.0,0.0,0.0,0.0,0.0
3119,0.0,50,Female,bachelor's degree,single,Central,Corporate Employee,19822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,1941.54,0.0,0.0,0.0,545.0,236.0,0.0
3127,1.0,47,Female,bachelor's degree,married,Northeastern,Entrepreneur,1220.0,0.0,2598.9700000000003,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
3129,0.0,26,Female,high school,single,Central,Corporate Employee,0.0,0.0,6874.9,1908.85,0.0,0.0,120.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0
3136,0.0,56,Female,others,single,Northern,Professional,0.0,743.65,699.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34575.0,2655.61,0.0,0.0,0.0,0.0
3137,0.0,41,Female,bachelor's degree,widow,Central,Corporate Employee,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.72,0.0,0.0,0.0,0.0
3142,0.0,37,Female,bachelor's degree,single,Central,Corporate Employee,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,0.0,0.0,1888.0,0.0,0.0,0.0,696.3,0.0
3145,0.0,29,Female,others,married,Central,Homemaker,2294.0,189.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.9300000000003,0.0,0.0,422.2,0.0
3148,0.0,51,Male,vocational certificate,married,Northeastern,Entrepreneur,0.0,746.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.8600000000001,0.0,0.0,0.0,0.0
3149,0.0,30,Female,bachelor's degree,single,Western,Corporate Employee,4500.0,0.0,6387.0,6387.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.62,0.0,0.0,0.0,1319.62,0.0,0.0,0.0,0.0,0.0
3150,0.0,34,Female,high school,single,Eastern,Corporate Employee,20000.0,801.43,17087.78,6244.61,0.0,0.0,0.0,0.0,0.0,0.0,5341.35,0.0,0.0,0.0,4636.35,315.65,0.0,0.0,595.0,0.0
3151,1.0,36,Female,bachelor's degree,single,Central,Corporate Employee,4263.97,1363.0,929.0,229.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,10971.39,0.0,0.0,0.0,0.0,528.0,0.0
3152,0.0,29,Female,bachelor's degree,single,Central,Corporate Employee,13112.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
3153,1.0,55,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,1472.4,1492.0,0.0,0.0,211.0,0.0,0.0,300.0,165.0,0.0,0.0,0.0,165.0,70.0,838.0,401.0,0.0,103100.69
3165,1.0,45,Female,high school,married,Central,Corporate Employee,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,1262.6,0.0,0.0,0.0,0.0
3178,0.0,40,Female,master's degree,married,Central,Corporate Employee,0.0,0.0,15972.79,6972.79,0.0,0.0,0.0,0.0,0.0,0.0,4723.1,0.0,0.0,0.0,300.0,304.42,0.0,0.0,407.0,0.0
3186,0.0,39,Male,bachelor's degree,single,Central,Corporate Employee,15000.0,12017.28,2222.0,1432.0,0.0,2390.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,250.0,0.0,0.0,0.0
3187,0.0,58,Male,bachelor's degree,married,Eastern,Corporate Employee,10000.0,4239.1,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,172931.29,5000.0,1867.58,0.0,0.0,0.0,0.0
3197,0.0,49,Male,bachelor's degree,divorce,Central,Corporate Employee,235400.73,1518.12,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17484.0,13607.3,0.0,0.0,0.0,0.0,0.0,0.0
3198,0.0,31,Female,vocational certificate,married,Southern,Entrepreneur,0.0,588.5,0.0,0.0,3860.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,7490.0,747.93,0.0,0.0,0.0,0.0
